Time Units = Minutes

  Process:  Single Loop Jacketed Reactor


  Controller:  PID ( P= DA, I= ARW, D= off, F = off)

  Tuning: Gain = -3.06 [%/°C] , Reset Time = 1.99 [min], Sample Time = 1.0 [sec]

        Time     Controller   Process
       (Min)       Output     Variable   Set Point   Disturbance
   212.98333   49.691596   84.873865       85.00       45.00
      213.00   49.761006   84.897407       85.00       45.00
   213.01667   49.746042    84.89341       85.00       45.00
   213.03333   49.728812   84.888711       85.00       45.00
      213.05   49.765091   84.901393       85.00       45.00
   213.06667   49.799077   84.913226       85.00       45.00
   213.08333   49.706756   84.884027       85.00       45.00
      213.10   49.790307   84.912068       85.00       45.00
   213.11667   49.810381   84.919304       85.00       45.00
   213.13333   49.635592   84.863328       85.00       45.00
      213.15   49.704814   84.886897       85.00       45.00
   213.16667   49.743794   84.900469       85.00       45.00
   213.18333   49.755174   84.904983       85.00       45.00
      213.20   49.814509   84.925002       85.00       45.00
   213.21667   49.697086    84.88757       85.00       45.00
   213.23333   49.620652   84.863733       85.00       45.00
      213.25   49.785861   84.918406       85.00       45.00
   213.26667   49.860707    84.94334       85.00       45.00
   213.28333   49.793998   84.922192       85.00       45.00
      213.30    49.76828   84.914503       85.00       45.00
   213.31667   49.690275   84.889933       85.00       45.00
   213.33333   49.735873   84.905625       85.00       45.00
      213.35   49.751244    84.91139       85.00       45.00
   213.36667   49.676636   84.887947       85.00       45.00
   213.38333   49.679755   84.889888       85.00       45.00
      213.40   49.831333   84.939927       85.00       45.00
   213.41667   49.803548   84.931421       85.00       45.00
   213.43333   49.769664   84.921009       85.00       45.00
      213.45    49.76855   84.921305       85.00       45.00
   213.46667   49.739948   84.912689       85.00       45.00
   213.48333   49.853558   84.950233       85.00       45.00
      213.50   49.849625   84.949372       85.00       45.00
   213.51667   49.786701     84.9294       85.00       45.00
   213.53333    49.81351   84.938675       85.00       45.00
      213.55   49.863064   84.955244       85.00       45.00
   213.56667   49.872275     84.9586       85.00       45.00
   213.58333    49.80169   84.936069       85.00       45.00
      213.60   49.879597   84.961848       85.00       45.00
   213.61667   49.801491   84.936852       85.00       45.00
   213.63333   49.808014   84.939491       85.00       45.00
      213.65   49.772683   84.928543       85.00       45.00
   213.66667   49.825203   84.946157       85.00       45.00
   213.68333   49.902918   84.971791       85.00       45.00
      213.70   49.775391   84.930696       85.00       45.00
   213.71667   49.826427   84.947811       85.00       45.00
   213.73333   49.912551   84.976156       85.00       45.00
      213.75   49.802712   84.940757       85.00       45.00
   213.76667   49.704907   84.909552       85.00       45.00
   213.78333   49.875801   84.965687       85.00       45.00
      213.80    49.81564   84.946475       85.00       45.00
   213.81667   49.914341   84.978907       85.00       45.00
   213.83333   49.898121   84.973825       85.00       45.00
      213.85   49.894867   84.972988       85.00       45.00
   213.86667   49.856624   84.960819       85.00       45.00
   213.88333   49.937695   84.987418       85.00       45.00
      213.90   49.885876   84.970729       85.00       45.00
   213.91667   49.893933   84.973583       85.00       45.00
   213.93333   49.888568   84.972064       85.00       45.00
      213.95   49.895073   84.974404       85.00       45.00
   213.96667   49.972977   84.999864       85.00       45.00
   213.98333   49.845564   84.958572       85.00       45.00
      214.00   49.838734   84.956703       85.00       45.00
   214.01667   49.831035   84.954568       85.00       45.00
   214.03333   49.887907   84.973376       85.00       45.00
      214.05   49.999806   85.009862       85.00       45.00
   214.06667   49.877482   84.970137       85.00       45.00
   214.08333   49.917138   84.983237       85.00       45.00
      214.10   49.876456   84.970192       85.00       45.00
   214.11667   49.974735    85.00229       85.00       45.00
   214.13333   50.022697   85.017814       85.00       45.00
      214.15    49.95937   84.997143       85.00       45.00
   214.16667   49.896367   84.976749       85.00       45.00
   214.18333   49.908502   84.980875       85.00       45.00
      214.20    50.02677   85.019362       85.00       45.00
   214.21667   49.964297   84.998955       85.00       45.00
   214.23333   49.901261   84.978535       85.00       45.00
      214.25   50.019406   85.017002       85.00       45.00
   214.26667   49.965706   84.999457       85.00       45.00
   214.28333    49.94022   84.991202       85.00       45.00
      214.30   49.831914   84.956175       85.00       45.00
   214.31667   49.993719   85.008977       85.00       45.00
   214.33333   49.983465    85.00558       85.00       45.00
      214.35   49.918389   84.984443       85.00       45.00
   214.36667   50.053731   85.028435       85.00       45.00
   214.38333   50.038516   85.023267       85.00       45.00
      214.40   50.091875   85.040367       85.00       45.00
   214.41667   50.027471    85.01916       85.00       45.00
   214.43333   50.044725   85.024592       85.00       45.00
      214.45   50.091214   85.039454       85.00       45.00
   214.46667   49.977055   85.002129       85.00       45.00
   214.48333   49.944343    84.99151       85.00       45.00
      214.50    50.09461    85.04028       85.00       45.00
   214.51667    50.04447   85.023696       85.00       45.00
   214.53333   50.043689   85.023246       85.00       45.00
      214.55   50.035116   85.020274       85.00       45.00
   214.56667   50.067015   85.030444       85.00       45.00
   214.58333   49.994748    85.00677       85.00       45.00
      214.60   50.034131   85.019478       85.00       45.00
   214.61667   50.131497   85.050871       85.00       45.00
   214.63333   50.030083   85.017582       85.00       45.00
      214.65   50.160481   85.059695       85.00       45.00
   214.66667   50.125965   85.048013       85.00       45.00
   214.68333   50.049462   85.022821       85.00       45.00
      214.70   50.038976   85.019233       85.00       45.00
   214.71667   50.033418   85.017272       85.00       45.00
   214.73333   50.001156   85.006673       85.00       45.00
      214.75    50.05734   85.024826       85.00       45.00
   214.76667   50.086882   85.034194       85.00       45.00
   214.78333   50.186723   85.066267       85.00       45.00
      214.80   50.173552   85.061448       85.00       45.00
   214.81667   50.045052   85.019293       85.00       45.00
   214.83333   50.049811   85.020675       85.00       45.00
      214.85   50.101284   85.037185       85.00       45.00
   214.86667   50.109526   85.039547       85.00       45.00
   214.88333   50.066301    85.02521       85.00       45.00
      214.90   50.139553    85.04874       85.00       45.00
   214.91667   50.130962   85.045551       85.00       45.00
   214.93333   50.044269   85.017077       85.00       45.00
      214.95   50.109474   85.038067       85.00       45.00
   214.96667   50.135472   85.046177       85.00       45.00
   214.98333   50.167219   85.056082       85.00       45.00
      215.00   50.148713   85.049619       85.00       45.00
   215.01667   50.055738   85.019075       85.00       45.00
   215.03333   50.212097    85.06959       85.00       45.00
      215.05    50.14809   85.048268       85.00       45.00
   215.06667   50.176111   85.056949       85.00       45.00
   215.08333   50.227295   85.073063       85.00       45.00
      215.10   50.294866   85.094355       85.00       45.00
   215.11667   50.184051   85.057658       85.00       45.00
   215.13333   50.074093   85.021544       85.00       45.00
      215.15   50.272261   85.085588       85.00       45.00
   215.16667    50.19289   85.059154       85.00       45.00
   215.18333   50.244197    85.07529       85.00       45.00
      215.20    50.06945   85.018033       85.00       45.00
   215.21667   50.127021   85.036541       85.00       45.00
   215.23333   50.213489    85.06426       85.00       45.00
      215.25   50.140187    85.03997       85.00       45.00
   215.26667   50.073069   85.017886       85.00       45.00
   215.28333   50.107152   85.028784       85.00       45.00
      215.30    50.27765     85.0838       85.00       45.00
   215.31667   50.303994   85.091642       85.00       45.00
   215.33333   50.276823   85.082075       85.00       45.00
      215.35   50.230513   85.066385       85.00       45.00
   215.36667   50.220368   85.062546       85.00       45.00
   215.38333   50.225697   85.063753       85.00       45.00
      215.40   50.170538   85.045348       85.00       45.00
   215.41667   50.198102   85.053904       85.00       45.00
   215.43333   50.162406   85.041888       85.00       45.00
      215.45   50.202052   85.054389       85.00       45.00
   215.46667   50.164402   85.041735       85.00       45.00
   215.48333   50.221374   85.059852       85.00       45.00
      215.50   50.076817   85.012506       85.00       45.00
   215.51667   50.158253   85.038795       85.00       45.00
   215.53333   50.251821   85.068796       85.00       45.00
      215.55   50.273438   85.075231       85.00       45.00
   215.56667   50.205129   85.052468       85.00       45.00
   215.58333   50.213087   85.054611       85.00       45.00
      215.60   50.195967   85.048609       85.00       45.00
   215.61667   50.248254   85.065151       85.00       45.00
   215.63333   50.264575   85.069899       85.00       45.00
      215.65   50.195311   85.046871       85.00       45.00
   215.66667   50.215059   85.052882       85.00       45.00
   215.68333   50.306387   85.082041       85.00       45.00
      215.70   50.188223   85.043064       85.00       45.00
   215.71667   50.211033   85.050099       85.00       45.00
   215.73333   50.228579   85.055369       85.00       45.00
      215.75   50.229831   85.055315       85.00       45.00
   215.76667   50.243909   85.059418       85.00       45.00
   215.78333   50.195182   85.043133       85.00       45.00
      215.80   50.221469   85.051294       85.00       45.00
   215.81667   50.249651   85.060001       85.00       45.00
   215.83333   50.189288    85.03994       85.00       45.00
      215.85   50.289708   85.072153       85.00       45.00
   215.86667   50.179184   85.035735       85.00       45.00
   215.88333   50.277173   85.067195       85.00       45.00
      215.90    50.16621   85.030675       85.00       45.00
   215.91667   50.291289   85.070956       85.00       45.00
   215.93333   50.274555   85.064944       85.00       45.00
      215.95   50.190191   85.037064       85.00       45.00
   215.96667   50.260371     85.0595       85.00       45.00
   215.98333   50.127606   85.015979       85.00       45.00
      216.00   50.237574   85.051485       85.00       45.00
   216.01667   50.303759   85.072507       85.00       45.00
   216.03333   50.206116    85.04026       85.00       45.00
      216.05    50.24571   85.052757       85.00       45.00
   216.06667   50.374567   85.094079       85.00       45.00
   216.08333   50.303461   85.070254       85.00       45.00
      216.10   50.308372   85.071262       85.00       45.00
   216.11667   50.271267   85.058645       85.00       45.00
   216.13333   50.188602   85.031368       85.00       45.00
      216.15    50.28795   85.063304       85.00       45.00
   216.16667   50.312091   85.070602       85.00       45.00
   216.18333   50.232549   85.044237       85.00       45.00
      216.20   50.148248   85.016549       85.00       45.00
   216.21667   50.333255   85.076369       85.00       45.00
   216.23333   50.183991   85.027361       85.00       45.00
      216.25   50.269024   85.054692       85.00       45.00
   216.26667   50.276925   85.056798       85.00       45.00
   216.28333   50.255466   85.049372       85.00       45.00
      216.30   50.371886   85.086692       85.00       45.00
   216.31667   50.334857   85.073971       85.00       45.00
   216.33333   50.215547    85.03469       85.00       45.00
      216.35   50.228686    85.03866       85.00       45.00
   216.36667   50.204258   85.030422       85.00       45.00
   216.38333   50.272648   85.052334       85.00       45.00
      216.40   50.253044   85.045546       85.00       45.00
   216.41667   50.283721    85.05511       85.00       45.00
   216.43333    50.19483   85.025844       85.00       45.00
      216.45   50.262233   85.047473       85.00       45.00
   216.46667   50.297343   85.058457       85.00       45.00
   216.48333   50.226556   85.035031       85.00       45.00
      216.50   50.237727   85.038361       85.00       45.00
   216.51667   50.319441   85.064524       85.00       45.00
   216.53333    50.24956   85.041341       85.00       45.00
      216.55   50.229744   85.034575       85.00       45.00
   216.56667   50.152398   85.009222       85.00       45.00
   216.58333   50.109823   84.995347       85.00       45.00
      216.60   50.235178   85.036011       85.00       45.00
   216.61667   50.224854   85.032366       85.00       45.00
   216.63333   50.290206   85.053277       85.00       45.00
      216.65    50.26492    85.04464       85.00       45.00
   216.66667   50.230397   85.033081       85.00       45.00
   216.68333    50.20965   85.026082       85.00       45.00
      216.70   50.305458   85.056916       85.00       45.00
   216.71667   50.246572   85.037359       85.00       45.00
   216.73333   50.284502   85.049341       85.00       45.00
      216.75   50.301818   85.054543       85.00       45.00
   216.76667   50.177394   85.013766       85.00       45.00
   216.78333   50.306479   85.055486       85.00       45.00
      216.80   50.222597   85.027841       85.00       45.00
   216.81667    50.20169   85.020834       85.00       45.00
   216.83333   50.306032   85.054476       85.00       45.00
      216.85   50.189333   85.016203       85.00       45.00
   216.86667   50.218644   85.025568       85.00       45.00
   216.88333   50.338184   85.064097       85.00       45.00
      216.90   50.257026   85.037262       85.00       45.00
   216.91667     50.2804   85.044528       85.00       45.00
   216.93333   50.219349   85.024372       85.00       45.00
      216.95   50.189109    85.01437       85.00       45.00
   216.96667   50.216704   85.023194       85.00       45.00
   216.98333   50.150445   85.001527       85.00       45.00
      217.00   50.218529    85.02358       85.00       45.00
   217.01667   50.145092   84.999584       85.00       45.00
   217.03333   50.265487   85.038606       85.00       45.00
      217.05   50.127911   84.993699       85.00       45.00
   217.06667    50.22131    85.02402       85.00       45.00
   217.08333   50.216148   85.022148       85.00       45.00
      217.10     50.2363   85.028495       85.00       45.00
   217.11667   50.228604   85.025764       85.00       45.00
   217.13333   50.218197   85.022177       85.00       45.00
      217.15   50.242515   85.029874       85.00       45.00
   217.16667   50.165226   85.004578       85.00       45.00
   217.18333   50.222933   85.023242       85.00       45.00
      217.20   50.238701   85.028159       85.00       45.00
   217.21667   50.165512   85.004206       85.00       45.00
   217.23333   50.215906   85.020503       85.00       45.00
      217.25    50.13877   84.995334       85.00       45.00
   217.26667   50.190063   85.011996       85.00       45.00
   217.28333   50.245597   85.029894       85.00       45.00
      217.30   50.146093   84.997398       85.00       45.00
   217.31667   50.147302   84.997811       85.00       45.00
   217.33333   50.108868   84.985374       85.00       45.00
      217.35   50.164653   85.003574       85.00       45.00
   217.36667   50.125409   84.990826       85.00       45.00
   217.38333   50.114406   84.987336       85.00       45.00
      217.40    50.14741   84.998138       85.00       45.00
   217.41667   50.161619   85.002758       85.00       45.00
   217.43333   50.152479   84.999773       85.00       45.00
      217.45   50.199933   85.015154       85.00       45.00
   217.46667    50.17959   85.008435       85.00       45.00
   217.48333   50.176669   85.007418       85.00       45.00
      217.50   50.080729   84.976264       85.00       45.00
   217.51667   50.088627   84.979021       85.00       45.00
   217.53333   50.163588   85.003489       85.00       45.00
      217.55   50.076743   84.975315       85.00       45.00
   217.56667   50.189657   85.012113       85.00       45.00
   217.58333   50.040205   84.963578       85.00       45.00
      217.60   50.149739   84.999379       85.00       45.00
   217.61667   50.061913   84.970921       85.00       45.00
   217.63333   50.166694    85.00512       85.00       45.00
      217.65   50.198785   85.015478       85.00       45.00
   217.66667    50.16216    85.00348       85.00       45.00
   217.68333   50.188693    85.01205       85.00       45.00
      217.70   50.128919   84.992578       85.00       45.00
   217.71667   50.126304   84.991792       85.00       45.00
   217.73333   50.089629   84.979975       85.00       45.00
      217.75   50.116183   84.988747       85.00       45.00
   217.76667   50.149853   84.999752       85.00       45.00
   217.78333   50.212046    85.01991       85.00       45.00
      217.80   50.151671   85.000178       85.00       45.00
   217.81667   50.144796   84.997948       85.00       45.00
   217.83333   50.101751   84.984015       85.00       45.00
      217.85    50.17806   85.008878       85.00       45.00
   217.86667   50.137641   84.995706       85.00       45.00
   217.88333   50.133781    84.99449       85.00       45.00
      217.90   50.096047   84.982307       85.00       45.00
   217.91667   50.064566   84.972252       85.00       45.00
   217.93333   50.142498   84.997738       85.00       45.00
      217.95   50.199412   85.016202       85.00       45.00
   217.96667   50.127646   84.992809       85.00       45.00
   217.98333   50.137247   84.995981       85.00       45.00
      218.00   50.195301   85.014828       85.00       45.00
   218.01667   50.151728   85.000584       85.00       45.00
   218.03333   49.990559   84.948347       85.00       45.00
      218.05   50.152363   85.001214       85.00       45.00
   218.06667   50.079091   84.977457       85.00       45.00
   218.08333   50.090233   84.981256       85.00       45.00
      218.10   50.041911   84.965751       85.00       45.00
   218.11667   50.038774   84.965019       85.00       45.00
   218.13333   50.086158   84.980666       85.00       45.00
      218.15   50.169089   85.007703       85.00       45.00
   218.16667   50.063034   84.973268       85.00       45.00
   218.18333   50.108853    84.98834       85.00       45.00
      218.20   50.107014    84.98784       85.00       45.00
   218.21667   50.121164   84.992527       85.00       45.00
   218.23333   50.077303   84.978374       85.00       45.00
      218.25   50.083841   84.980673       85.00       45.00
   218.26667   50.094229     84.9842       85.00       45.00
   218.28333   49.960455   84.940977       85.00       45.00
      218.30   50.160535    85.00631       85.00       45.00
   218.31667   50.068563   84.976451       85.00       45.00
   218.33333   49.995506    84.95297       85.00       45.00
      218.35   50.158123   85.006062       85.00       45.00
   218.36667   50.017041    84.96029       85.00       45.00
   218.38333    50.04623   84.970079       85.00       45.00
      218.40   50.130261   84.997561       85.00       45.00
   218.41667   50.050927    84.97187       85.00       45.00
   218.43333   50.092211   84.985483       85.00       45.00
      218.45   50.156299   85.006374       85.00       45.00
   218.46667   50.075113    84.98001       85.00       45.00
   218.48333   50.117762   84.993998       85.00       45.00
      218.50   49.957553   84.942126       85.00       45.00
   218.51667   50.014476   84.961055       85.00       45.00
   218.53333   50.196551   85.020386       85.00       45.00
      218.55   50.104533   84.990395       85.00       45.00
   218.56667   49.940915   84.937449       85.00       45.00
   218.58333   50.048795   84.972931       85.00       45.00
      218.60   50.199484   85.021991       85.00       45.00
   218.61667   49.994802   84.955474       85.00       45.00
   218.63333    50.00891   84.960416       85.00       45.00
      218.65   50.098327   84.989724       85.00       45.00
   218.66667   49.989904   84.954671       85.00       45.00
   218.68333   50.136826   85.002662       85.00       45.00
      218.70   50.099505   84.990545       85.00       45.00
   218.71667   50.100826   84.991052       85.00       45.00
   218.73333   50.097995   84.990209       85.00       45.00
      218.75   50.114638   84.995684       85.00       45.00
   218.76667    50.03858    84.97107       85.00       45.00
   218.78333   50.151665    85.00796       85.00       45.00
      218.80   50.024217    84.96659       85.00       45.00
   218.81667   50.029838   84.968689       85.00       45.00
   218.83333   50.149807   85.007829       85.00       45.00
      218.85    50.04791   84.974741       85.00       45.00
   218.86667   50.070302   84.982207       85.00       45.00
   218.88333   50.043089   84.973536       85.00       45.00
      218.90   50.025128   84.967935       85.00       45.00
   218.91667   50.022768   84.967436       85.00       45.00
   218.93333   50.073602   84.984181       85.00       45.00
      218.95   50.032534   84.971003       85.00       45.00
   218.96667   50.182026   85.019692       85.00       45.00
   218.98333   50.119185   84.999163       85.00       45.00
      219.00   50.058052   84.979357       85.00       45.00
   219.01667   49.983652   84.955417       85.00       45.00
   219.03333   49.992062   84.958513       85.00       45.00
      219.05   50.043101   84.975398       85.00       45.00
   219.06667   50.141252   85.007412       85.00       45.00
   219.08333   50.005348   84.963306       85.00       45.00
      219.10   49.994442   84.960076       85.00       45.00
   219.11667   49.989264    84.95873       85.00       45.00
   219.13333   50.075691   84.987082       85.00       45.00
      219.15    50.09676   84.994017       85.00       45.00
   219.16667   50.098183   84.994529       85.00       45.00
   219.18333   50.016863    84.96822       85.00       45.00
      219.20   50.000205   84.963085       85.00       45.00
   219.21667   50.039283   84.976056       85.00       45.00
   219.23333    50.12304   85.003399       85.00       45.00
      219.25   50.045998   84.978403       85.00       45.00
   219.26667   50.069506   84.986201       85.00       45.00
   219.28333   50.052506   84.980806       85.00       45.00
      219.30   50.114852   85.001171       85.00       45.00
   219.31667    50.11296   85.000548       85.00       45.00
   219.33333   50.103172   84.997371       85.00       45.00
      219.35   50.029135   84.973399       85.00       45.00
   219.36667   50.029158   84.973627       85.00       45.00
   219.38333   50.078533   84.989848       85.00       45.00
      219.40   50.117435    85.00254       85.00       45.00
   219.41667   50.064247   84.985281       85.00       45.00
   219.43333   50.057017    84.98306       85.00       45.00
      219.45   50.117584    85.00283       85.00       45.00
   219.46667   50.001178   84.965081       85.00       45.00
   219.48333   50.041404   84.978408       85.00       45.00
      219.50   50.133789   85.008527       85.00       45.00
   219.51667   50.008622   84.967892       85.00       45.00
   219.53333   50.069076   84.987751       85.00       45.00
      219.55   50.060258   84.984995       85.00       45.00
   219.56667   50.085401   84.993268       85.00       45.00
   219.58333   50.090408   84.994946       85.00       45.00
      219.60   50.073521   84.989516       85.00       45.00
   219.61667   50.084462   84.993148       85.00       45.00
   219.63333   50.038825   84.978415       85.00       45.00
      219.65   50.108979    85.00133       85.00       45.00
   219.66667   50.074771   84.990233       85.00       45.00
   219.68333   49.984523   84.961066       85.00       45.00
      219.70   50.105691   85.000658       85.00       45.00
   219.71667   50.011053   84.969982       85.00       45.00
   219.73333   50.116645   85.004452       85.00       45.00
      219.75   50.074073   84.990618       85.00       45.00
   219.76667   50.056805     84.9851       85.00       45.00
   219.78333   50.099648   84.999108       85.00       45.00
      219.80   50.101206   84.999621       85.00       45.00
   219.81667   50.107687   85.001724       85.00       45.00
   219.83333   50.056994   84.985281       85.00       45.00
      219.85   50.053762   84.984356       85.00       45.00
   219.86667   50.108186   85.002124       85.00       45.00
   219.88333   50.075525   84.991521       85.00       45.00
      219.90    50.02682   84.975807       85.00       45.00
   219.91667   50.082071   84.993914       85.00       45.00
   219.93333    50.05297   84.984533       85.00       45.00
      219.95   50.053008   84.984674       85.00       45.00
   219.96667   50.029652   84.977232       85.00       45.00
   219.98333   50.147264   85.015537       85.00       45.00
      220.00   50.119077   85.006273       85.00       45.00
   220.01667   50.108576   85.002818       85.00       45.00
   220.03333    50.02485   84.975661       85.00       45.00
      220.05   50.041754   84.981341       85.00       45.00
   220.06667   50.011907   84.971823       85.00       45.00
   220.08333   50.043933   84.982436       85.00       45.00
      220.10   50.103179   85.001782       85.00       45.00
   220.11667   49.983228   84.962894       85.00       45.00
   220.13333   50.123308     85.0086       85.00       45.00
      220.15   50.027144   84.977363       85.00       45.00
   220.16667   49.963539   84.956938       85.00       45.00
   220.18333   50.122702   85.008877       85.00       45.00
      220.20    50.10828    85.00413       85.00       45.00
   220.21667   50.004416   84.970435       85.00       45.00
   220.23333    50.11619   85.006904       85.00       45.00
      220.25    50.05804   84.988002       85.00       45.00
   220.26667   50.021374   84.976218       85.00       45.00
   220.28333   50.099437   85.001715       85.00       45.00
      220.30   50.061175     84.9893       85.00       45.00
   220.31667   50.070621   84.992451       85.00       45.00
   220.33333   50.061206   84.989462       85.00       45.00
      220.35   49.986264   84.965262       85.00       45.00
   220.36667   50.118405   85.008375       85.00       45.00
   220.38333    50.04679   84.985097       85.00       45.00
      220.40   50.126367    85.01101       85.00       45.00
   220.41667   50.121567   85.009363       85.00       45.00
   220.43333   50.182841   85.029143       85.00       45.00
      220.45   50.129302    85.01155       85.00       45.00
   220.46667    50.10817   85.004606       85.00       45.00
   220.48333    50.20591   85.036243       85.00       45.00
      220.50   50.028832   84.978554       85.00       45.00
   220.51667   50.240128    85.04721       85.00       45.00
   220.53333   50.138993   85.014041       85.00       45.00
      220.55   50.059399    84.98813       85.00       45.00
   220.56667   50.101823   85.001977       85.00       45.00
   220.58333   50.171653   85.024591       85.00       45.00
      220.60   49.950545    84.95273       85.00       45.00
   220.61667   50.104788    85.00311       85.00       45.00
   220.63333    50.10405   85.002845       85.00       45.00
      220.65   50.108927   85.004402       85.00       45.00
   220.66667   50.106312   85.003518       85.00       45.00
   220.68333   50.088888   84.997842       85.00       45.00
      220.70   50.084418   84.996411       85.00       45.00
   220.71667   50.064108   84.989859       85.00       45.00
   220.73333   50.101092   85.001929       85.00       45.00
      220.75   50.065897   84.990507       85.00       45.00
   220.76667    50.13795   85.013937       85.00       45.00
   220.78333   49.993424   84.966983       85.00       45.00
      220.80   50.141192   85.015146       85.00       45.00
   220.81667   50.112621   85.005761       85.00       45.00
   220.83333   50.015076     84.9741       85.00       45.00
      220.85   50.138114    85.01419       85.00       45.00
   220.86667   50.148007   85.017278       85.00       45.00
   220.88333   50.172818   85.025175       85.00       45.00
      220.90   50.069391   84.991447       85.00       45.00
   220.91667   50.092385   84.998971       85.00       45.00
   220.93333   50.039353   84.981792       85.00       45.00
      220.95    50.09902   85.001281       85.00       45.00
   220.96667   50.127356   85.010453       85.00       45.00
   220.98333   50.150317   85.017808       85.00       45.00
      221.00   50.180201   85.027345       85.00       45.00
   221.01667   50.160834   85.020841       85.00       45.00
   221.03333   50.170415   85.023773       85.00       45.00
      221.05   50.129919   85.010452       85.00       45.00
   221.06667   50.170992   85.023676       85.00       45.00
   221.08333      50.086   84.995935       85.00       45.00
      221.10   50.118627   85.006542       85.00       45.00
   221.11667   50.106023   85.002403       85.00       45.00
   221.13333   50.093283   84.998254       85.00       45.00
      221.15   50.138655   85.012973       85.00       45.00
   221.16667   50.040208    84.98096       85.00       45.00
   221.18333   50.142668   85.014324       85.00       45.00
      221.20   50.197092   85.031843       85.00       45.00
   221.21667   50.124397   85.008019       85.00       45.00
   221.23333   50.129721   85.009678       85.00       45.00
      221.25   50.133841   85.010933       85.00       45.00
   221.26667   50.074647   84.991659       85.00       45.00
   221.28333   50.031929   84.977883       85.00       45.00
      221.30   50.179468   85.025882       85.00       45.00
   221.31667   50.132424   85.010421       85.00       45.00
   221.33333   50.138795   85.012399       85.00       45.00
      221.35   50.146263   85.014716       85.00       45.00
   221.36667   50.175353   85.024022       85.00       45.00
   221.38333   50.167388   85.021241       85.00       45.00
      221.40   50.167469   85.021091       85.00       45.00
   221.41667   50.027374   84.975513       85.00       45.00
   221.43333   50.083285   84.993836       85.00       45.00
      221.45   50.084619    84.99432       85.00       45.00
   221.46667   50.028725   84.976253       85.00       45.00
   221.48333   50.124536   85.007501       85.00       45.00
      221.50   50.077833   84.992303       85.00       45.00
   221.51667   50.124577   85.007516       85.00       45.00
   221.53333   50.147942   85.015025       85.00       45.00
      221.55   50.115919   85.004523       85.00       45.00
   221.56667   50.107368   85.001714       85.00       45.00
   221.58333   50.091992   84.996716       85.00       45.00
      221.60   50.118217   85.005243       85.00       45.00
   221.61667    50.23926   85.044427       85.00       45.00
   221.63333   50.137631   85.011122       85.00       45.00
      221.65   50.132605   85.009401       85.00       45.00
   221.66667   50.151937   85.015588       85.00       45.00
   221.68333    50.13763   85.010822       85.00       45.00
      221.70   50.160431   85.018121       85.00       45.00
   221.71667   50.188013   85.026909       85.00       45.00
   221.73333   50.246131   85.045521       85.00       45.00
      221.75   50.217862   85.035981       85.00       45.00
   221.76667   50.131342   85.007643       85.00       45.00
   221.78333   50.140192   85.010448       85.00       45.00
      221.80   50.120734   85.004055       85.00       45.00
   221.81667   50.096992   84.996327       85.00       45.00
   221.83333   50.166432   85.018862       85.00       45.00
      221.85   50.062803   84.985121       85.00       45.00
   221.86667     50.1051   84.998952       85.00       45.00
   221.88333   50.149137   85.013232       85.00       45.00
      221.90   50.052763   84.981889       85.00       45.00
   221.91667   50.152961   85.014512       85.00       45.00
   221.93333   50.155153   85.015102       85.00       45.00
      221.95   50.168553   85.019319       85.00       45.00
   221.96667   50.121304   85.003846       85.00       45.00
   221.98333   50.142057    85.01054       85.00       45.00
      222.00   50.097704   84.996078       85.00       45.00
   222.01667   50.096333   84.995667       85.00       45.00
   222.03333   50.158142   85.015734       85.00       45.00
      222.05   50.165491   85.017985       85.00       45.00
   222.06667   50.155976   85.014752       85.00       45.00
   222.08333   50.106043   84.998447       85.00       45.00
      222.10   50.128455   85.005723       85.00       45.00
   222.11667   50.222754   85.036236       85.00       45.00
   222.13333   50.137029   85.008153       85.00       45.00
      222.15    50.19488   85.026834       85.00       45.00
   222.16667   50.122787   85.003247       85.00       45.00
   222.18333   50.090304   84.992693       85.00       45.00
      222.20    50.10666   84.998054       85.00       45.00
   222.21667    50.12183   85.002987       85.00       45.00
   222.23333   50.080521   84.989574       85.00       45.00
      222.25   50.134317   85.007095       85.00       45.00
   222.26667    50.12119   85.002782       85.00       45.00
   222.28333   50.106663   84.998051       85.00       45.00
      222.30   50.073282   84.987249       85.00       45.00
   222.31667   50.149847   85.012168       85.00       45.00
   222.33333   50.090383   84.992796       85.00       45.00
      222.35   50.134427    85.00713       85.00       45.00
   222.36667   50.164448     85.0168       85.00       45.00
   222.38333   50.118972   85.001922       85.00       45.00
      222.40   50.072548   84.986861       85.00       45.00
   222.41667   50.174966   85.020162       85.00       45.00
   222.43333   50.113121   84.999952       85.00       45.00
      222.45   50.159137   85.014865       85.00       45.00
   222.46667   50.152433   85.012569       85.00       45.00
   222.48333   50.142747   85.009326       85.00       45.00
      222.50   50.097224   84.994495       85.00       45.00
   222.51667   50.110807   84.998943       85.00       45.00
   222.53333   50.093073   84.993204       85.00       45.00
      222.55   50.054983   84.980917       85.00       45.00
   222.56667   50.139944   85.008609       85.00       45.00
   222.58333   50.106864   84.997817       85.00       45.00
      222.60   50.139707   85.008479       85.00       45.00
   222.61667    50.19902   85.027631       85.00       45.00
   222.63333   50.090792   84.992327       85.00       45.00
      222.65   50.134191   85.006455       85.00       45.00
   222.66667   50.179359    85.02104       85.00       45.00
   222.68333   50.076581   84.987557       85.00       45.00
      222.70   50.151985   85.012097       85.00       45.00
   222.71667   50.073156    84.98645       85.00       45.00
